track_name; album_name; release_date; album_uri; artists; artist_uri; duration_ms; popularity; track_number; track_uri; danceability; energy; key; mode; loudness; speechiness; acousticness; instrumentalness; liveness; valence; tempo; time_signature
Me & You ◑; Love Me / Love Me Not; 2018-08-24; spotify:album:0fwZXPXf41aF6H0CN3UtXV; HONNE; spotify:artist:0Vw76uk7P8yVtTClWyOhac; 243600; 65; 2; spotify:track:1ITJTMrS4cx8zdlI7DdSoo; 0.769; 0.546; 0; 0; -8.27; 0.0387; 0.645; 0.000231; 0.0948; 0.603; 120.22; 4
Feels So Good ◑; Love Me / Love Me Not; 2018-08-24; spotify:album:0fwZXPXf41aF6H0CN3UtXV; HONNE; spotify:artist:0Vw76uk7P8yVtTClWyOhac; 228389; 59; 5; spotify:track:0NdAh5vk2C5hVNy54043lj; 0.368; 0.419; 9; 1; -8.348; 0.0651; 0.41; 2.31e-06; 0.196; 0.328; 172.079; 3
Day 1 ◑; Love Me / Love Me Not; 2018-08-24; spotify:album:0fwZXPXf41aF6H0CN3UtXV; HONNE; spotify:artist:0Vw76uk7P8yVtTClWyOhac; 233600; 70; 3; spotify:track:6ZzYETKetIfNUsZUb23jgG; 0.503; 0.581; 6; 1; -7.007; 0.0881; 0.21; 0.000708; 0.257; 0.633; 94.555; 4
Forgot To Be Your Lover; The Butterfly Effect; 2020-01-31; spotify:album:5N32GXHmPuzXKXCLySjLZR; Vargas & Lagola; spotify:artist:2fVW2ix4ANKiofDZIsy1XR; 204280; 46; 6; spotify:track:08zlGMGA6wJ9sqoz8dqtq4; 0.595; 0.785; 0; 0; -5.367; 0.027; 0.061; 0; 0.197; 0.718; 133.919; 4
Back To You; The Butterfly Effect; 2020-01-31; spotify:album:5N32GXHmPuzXKXCLySjLZR; Vargas & Lagola; spotify:artist:2fVW2ix4ANKiofDZIsy1XR; 221120; 31; 8; spotify:track:54dNc125ftlE9GLdYabJqG; 0.454; 0.794; 4; 0; -4.369; 0.0318; 0.246; 0.00158; 0.238; 0.593; 147.981; 4
Somebody That Understands Me; The Butterfly Effect; 2020-01-31; spotify:album:5N32GXHmPuzXKXCLySjLZR; Vargas & Lagola; spotify:artist:2fVW2ix4ANKiofDZIsy1XR; 300346; 32; 9; spotify:track:3eUzii3Nhcg1sFaouzoeM3; 0.473; 0.621; 6; 0; -4.298; 0.0305; 0.183; 7.31e-05; 0.149; 0.32; 129.834; 4
Help Me Lose My Mind; Settle (Deluxe); 2014-01-01; spotify:album:1lM5IfaqcIsXd6UCV3aDSs; Disclosure; spotify:artist:6nS5roXSAGhTGr34W6n7Et; 244480; 58; 14; spotify:track:4FjT3dqUW2Uq0R3pMz5V7C; 0.78; 0.708; 5; 0; -5.692; 0.0549; 0.0395; 0.0798; 0.0516; 0.345; 109.023; 4
Goodie Bag; Goodie Bag; 2017-11-05; spotify:album:0y8sikccXZ3TIW4PkjtI8R; Still Woozy; spotify:artist:4iMO20EPodreIaEl8qW66y; 146390; 77; 1; spotify:track:4vHNeBWDQpVCmGbaccrRzi; 0.739; 0.522; 7; 0; -12.304; 0.151; 0.821; 0.00124; 0.233; 0.619; 138.263; 4
Lucy; Lucy; 2018-03-22; spotify:album:4VPzKudemKpbuuyEHIhFSU; Still Woozy; spotify:artist:4iMO20EPodreIaEl8qW66y; 142500; 68; 1; spotify:track:5RxpYHVbGJPOvSEATQyg9P; 0.647; 0.537; 6; 0; -12.006; 0.21; 0.43; 0.000258; 0.119; 0.846; 84.46; 4
Cooks; Cooks; 2017-07-16; spotify:album:6P5uQurlsYMrmOgGRd3xpz; Still Woozy; spotify:artist:4iMO20EPodreIaEl8qW66y; 174105; 69; 1; spotify:track:75TDPu9k7Yv3IovdYaNCwk; 0.45; 0.583; 4; 0; -10.49; 0.0811; 0.434; 0.0126; 0.244; 0.701; 77.066; 4
Habit; Habit; 2019-12-12; spotify:album:2vIIWsslRiFHiHPWFTsdaE; Still Woozy; spotify:artist:4iMO20EPodreIaEl8qW66y; 153871; 73; 1; spotify:track:4BsLwvaJOTOHDNg7xMpvrL; 0.767; 0.392; 1; 1; -11.996; 0.0945; 0.154; 0.000398; 0.108; 0.48; 125.017; 4
Am I High Rn (feat. blackbear); A Letter To My Younger Self; 2020-07-10; spotify:album:1dVw3jSdgZp7PfGhCEo32t; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 199880; 70; 1; spotify:track:1db6ixe9nX6cqt2V1DYZnW; 0.712; 0.497; 4; 1; -7.943; 0.0639; 0.513; 2.52e-06; 0.303; 0.457; 93.953; 4
A Letter To My Younger Self (feat. Logic); A Letter To My Younger Self; 2020-07-10; spotify:album:1dVw3jSdgZp7PfGhCEo32t; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 212013; 65; 7; spotify:track:73681b7Hc0THHGZrSzl75y; 0.822; 0.834; 6; 0; -2.879; 0.0663; 0.0358; 0; 0.0461; 0.77; 115.006; 4
Two 10s; A Letter To My Younger Self; 2020-07-10; spotify:album:1dVw3jSdgZp7PfGhCEo32t; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 217840; 61; 10; spotify:track:4skFh25hBwTL8dPXZl1Gpq; 0.741; 0.498; 0; 0; -6.189; 0.303; 0.6; 3.5e-06; 0.119; 0.552; 71.502; 4
Meeting Strangers; A Letter To My Younger Self; 2020-07-10; spotify:album:1dVw3jSdgZp7PfGhCEo32t; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 193893; 59; 11; spotify:track:625Dsxe8CbQM7bwnAadU1N; 0.608; 0.749; 11; 0; -5.8; 0.108; 0.00106; 6.57e-06; 0.153; 0.76; 180.012; 4
Everything I Need; A Letter To My Younger Self; 2020-07-10; spotify:album:1dVw3jSdgZp7PfGhCEo32t; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 248133; 60; 12; spotify:track:6lkvf6FlemJdLeECPsTVBv; 0.723; 0.48; 0; 1; -6.635; 0.0414; 0.292; 1.52e-05; 0.11; 0.224; 92.015; 4
Stray Nights; Stray Nights; 2020-06-26; spotify:album:3EuwYRlsuYBH6YiTwCOuWq; Stephen; spotify:artist:64N1HzkQEXvjlJBQinWeu2; 166987; 53; 1; spotify:track:0oE1bkIrcep7JnLLdxSsMw; 0.502; 0.461; 4; 1; -8.024; 0.283; 0.485; 1.63e-05; 0.108; 0.351; 83.037; 4
Cold Feet; Cold Feet; 2020-06-24; spotify:album:7BGY8eeZWwCynjWCRNuSOZ; Ryan Hemsworth; spotify:artist:2CgysNw5B7rFNRtRjQbPZ9; 164016; 57; 1; spotify:track:64V0ryfWb55o8alGZdk65i; 0.451; 0.381; 11; 0; -9.604; 0.0644; 0.439; 0.00303; 0.0859; 0.16; 121.93; 4
Westin (Tiny Room Sessions); Westin (Tiny Room Sessions); 2020-06-05; spotify:album:5u5mC5D6wl28W9GNt9XIKC; Greg Spero; spotify:artist:0zimAUeLZD9gEVSEgc9RRd; 281809; 28; 1; spotify:track:2TP5FU9cIXI3cdkXIZ23d3; 0.648; 0.222; 5; 0; -17.748; 0.419; 0.649; 4.5e-05; 0.146; 0.486; 86.569; 4
Cirrus; The North Borders; 2013-03-21; spotify:album:7sN6lCgPf1rbZYmA3edMKv; Bonobo; spotify:artist:0cmWgDlu9CwTgxPhf403hb; 352246; 60; 3; spotify:track:2lJ4d8MCT6ZlDRHKJ1br14; 0.64; 0.844; 2; 0; -8.412; 0.0374; 0.395; 0.933; 0.0827; 0.364; 119.042; 4
World Away; World Away; 2015-10-16; spotify:album:6GNoIyABRVTyQiRqkV26at; Kasbo; spotify:artist:1ikID9RZZMvkuBGDWrqajq; 204012; 44; 1; spotify:track:5ImhD7dhkGVPa0oLiy6R5W; 0.525; 0.705; 11; 0; -6.327; 0.0453; 0.041; 0.0152; 0.208; 0.048; 99.949; 4
Girl (feat. KAYTRANADA); Ego Death; 2015-06-26; spotify:album:69g3CtOVg98TPOwqmI2K7Q; The Internet; spotify:artist:7GN9PivdemQRKjDt4z5Zv8; 415613; 66; 7; spotify:track:3PFaFVWq5wucLu6s4baj9D; 0.568; 0.42; 7; 0; -11.169; 0.276; 0.536; 0.124; 0.101; 0.453; 79.89; 4
After The Storm (feat. Tyler, The Creator & Bootsy Collins); Isolation; 2018-04-06; spotify:album:4EPQtdq6vvwxuYeQTrwDVY; Kali Uchis; spotify:artist:1U1el3k54VvEUzo3ybLPlM; 207454; 72; 13; spotify:track:1otG6j1WHNvl9WgXLWkHTo; 0.702; 0.659; 4; 0; -6.766; 0.13; 0.301; 0.00201; 0.218; 0.843; 79.64; 4
Tyrant (feat. Jorja Smith); Tyrant (feat. Jorja Smith); 2017-05-22; spotify:album:1geaBUlZwEACBro6Sd7wUc; Kali Uchis; spotify:artist:1U1el3k54VvEUzo3ybLPlM; 204289; 50; 1; spotify:track:5ar0XZUJMUkRZrjmcOCy8O; 0.423; 0.471; 3; 0; -8.775; 0.168; 0.141; 0; 0.116; 0.646; 82.527; 4
Inspector Norse; It's the Arps; 2012-01-09; spotify:album:68zh8sbZPMeJb7GnqomRJS; Todd Terje; spotify:artist:49gaZqfow2v8EEQmjGyEIw; 400751; 59; 1; spotify:track:2pucDx5Wyz9uHCou4wntHa; 0.912; 0.781; 7; 0; -7.018; 0.0444; 0.074; 0.762; 0.348; 0.89; 119.978; 4
Cruel Intentions; It is.; 2016-05-06; spotify:album:5esKuNHrW1dCjuQXplQITe; JMSN; spotify:artist:6HCkJzbswOIc7Qc5TJ1n5l; 346657; 49; 4; spotify:track:3Uemhr6tjTk5mb1Ag0K3UX; 0.543; 0.301; 11; 0; -9.839; 0.0826; 0.351; 0.000145; 0.467; 0.284; 122.263; 3
Talk Is Cheap; Velvet; 2018-09-21; spotify:album:2wN3fuTXmj387DO7wxNjz8; JMSN; spotify:artist:6HCkJzbswOIc7Qc5TJ1n5l; 258650; 45; 3; spotify:track:1p1iq2npedwN1k112m7UPf; 0.621; 0.646; 7; 0; -6.043; 0.0909; 0.0156; 0; 0.446; 0.507; 154.969; 4
Fool For You; FEELS; 2017-10-20; spotify:album:7CqQYYERGNSq5xSgTuALLd; Snoh Aalegra; spotify:artist:1A9o3Ljt67pFZ89YtPPL5X; 194303; 67; 7; spotify:track:3pEGNvJWWAfDSuUrQjEpEV; 0.593; 0.287; 2; 1; -11.496; 0.0631; 0.832; 0.000128; 0.104; 0.238; 149.761; 3
DYING 4 YOUR LOVE; DYING 4 YOUR LOVE; 2020-07-10; spotify:album:1EUCSZciwmAutnu9M8lqZW; Snoh Aalegra; spotify:artist:1A9o3Ljt67pFZ89YtPPL5X; 206773; 68; 1; spotify:track:5d6qTZOLnj4zbgFGRoJiNz; 0.733; 0.413; 6; 0; -7.797; 0.167; 0.275; 4.85e-05; 0.0833; 0.576; 76.062; 4
PRBLMS; FREE 6LACK; 2016-11-18; spotify:album:7iwGw8ob3YLqZrbKzGFnHi; 6LACK; spotify:artist:4IVAbR2w4JJNJDDRFP3E83; 246773; 73; 3; spotify:track:4AtZRwSR8BOTTQg5ihSggt; 0.417; 0.58; 9; 1; -4.574; 0.207; 0.0307; 1.45e-06; 0.179; 0.139; 68.58; 5
Seasons (feat. Khalid); East Atlanta Love Letter; 2018-09-14; spotify:album:3fc97ZWLIMc1xawhxbKrh2; 6LACK; spotify:artist:4IVAbR2w4JJNJDDRFP3E83; 250001; 71; 13; spotify:track:1AROE0XcC4ySCxXF65mutZ; 0.6; 0.319; 0; 1; -10.272; 0.294; 0.692; 0.00958; 0.137; 0.507; 141.96; 4
Felt like playing guitar and not singing part 2; Pink; 2020-03-13; spotify:album:3gk5LmXVewb5mo4FWHuZI6; Two Feet; spotify:artist:5sWHDYs0csV6RS48xBl0tH; 174120; 52; 10; spotify:track:04c6EIcUvkRv3xWrBol3J1; 0.775; 0.71; 4; 0; -5.709; 0.0326; 0.142; 0.948; 0.0817; 0.3; 120.99; 4
Counting Stars; Native; 2014-01-01; spotify:album:2bbhW5ifCwOYM8DMkqoYBF; OneRepublic; spotify:artist:5Pwc4xIPtQLFEnJriah9YJ; 257839; 73; 1; spotify:track:6sy3LkhNFjJWlaeSMNwQ62; 0.664; 0.705; 1; 0; -4.972; 0.0382; 0.0654; 0; 0.115; 0.477; 122.017; 4
If I Lose Myself; Native; 2014-01-01; spotify:album:2bbhW5ifCwOYM8DMkqoYBF; OneRepublic; spotify:artist:5Pwc4xIPtQLFEnJriah9YJ; 241640; 56; 3; spotify:track:7hIRQZhDjab4YgqkkkehV9; 0.482; 0.713; 2; 1; -6.017; 0.0487; 0.0969; 0; 0.111; 0.263; 140.069; 4
I Lived; Native; 2014-01-01; spotify:album:2bbhW5ifCwOYM8DMkqoYBF; OneRepublic; spotify:artist:5Pwc4xIPtQLFEnJriah9YJ; 234546; 67; 6; spotify:track:7D49Iig0avHre9RFSUMkd2; 0.599; 0.854; 9; 1; -5.429; 0.0436; 0.0746; 0; 0.278; 0.311; 119.986; 4
No Vacancy; No Vacancy; 2017-04-28; spotify:album:1UAt4G020TgW3lb2CkXr2N; OneRepublic; spotify:artist:5Pwc4xIPtQLFEnJriah9YJ; 223189; 62; 1; spotify:track:4QeoDcR16IHpmmgFGQDrCp; 0.72; 0.727; 5; 1; -3.882; 0.0489; 0.0556; 0; 0.138; 0.481; 99.994; 4
Written in the Scars; Freedom Child; 2017-09-01; spotify:album:3W9NClLDhTHyRmy8ZLfoJf; The Script; spotify:artist:3AQRLZ9PuTAozP28Skbq8V; 227173; 44; 12; spotify:track:4jyVtsexyS1kY6X3X3gmAw; 0.597; 0.624; 10; 0; -9.018; 0.128; 0.0198; 0; 0.0893; 0.631; 166.201; 4
Arms Open; Freedom Child; 2017-09-01; spotify:album:3W9NClLDhTHyRmy8ZLfoJf; The Script; spotify:artist:3AQRLZ9PuTAozP28Skbq8V; 240826; 54; 3; spotify:track:3WTUNLFtzWaDwfFfZJZ9d8; 0.513; 0.554; 3; 1; -5.638; 0.0372; 0.488; 0.000259; 0.111; 0.722; 175.958; 4
Rescue Me; Rescue Me; 2019-05-17; spotify:album:57BhVBJbVPfIbwLANO5fSe; OneRepublic; spotify:artist:5Pwc4xIPtQLFEnJriah9YJ; 158899; 81; 1; spotify:track:0mjAU3yKR1QnXnHtjGJqTM; 0.759; 0.605; 7; 1; -7.737; 0.0433; 0.156; 0; 0.694; 0.64; 121.049; 4
Habit; Habit; 2018-12-07; spotify:album:0gZEC6z4RSUiLOK9nHhGwG; Still Woozy; spotify:artist:4iMO20EPodreIaEl8qW66y; 153857; 1; 1; spotify:track:1M321puDN1WBd5NF0ogOKW; 0.766; 0.402; 1; 1; -11.155; 0.107; 0.27; 0.0007; 0.106; 0.466; 125.107; 4
Eleven:11; Floating While Dreaming; 2014-05-20; spotify:album:7kfkff7LxoI2UhtDX93YKT; Pell; spotify:artist:2O2dI9lY9PnWtAa4OlrgMi; 245773; 42; 2; spotify:track:6vsFAKxQFpX0sX4tYmS3LN; 0.491; 0.587; 10; 0; -8.345; 0.0578; 0.0354; 3.37e-05; 0.0904; 0.152; 124.939; 4
We Don't Know; We Don't Know; 2017-03-17; spotify:album:5zPREjWevi5XJqwr1RqpfP; Pop Culture; spotify:artist:3rB6t5601sVYhE1nJGB0In; 219243; 26; 1; spotify:track:75EMWwi1hS5iYCVpsQIAtc; 0.683; 0.526; 2; 1; -7.58; 0.06; 0.0525; 2.6e-05; 0.0854; 0.493; 88.966; 4
I Feel It Coming; Starboy; 2016-11-25; spotify:album:09fggMHib4YkOtwQNXEBII; The Weeknd; spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ; 269186; 3; 18; spotify:track:4RepvCWqsP6zBuzvwYibAS; 0.769; 0.813; 0; 0; -5.9; 0.143; 0.429; 0; 0.0952; 0.567; 92.985; 4
It's Only - Instrumental; In Return (Deluxe Edition); 2015-09-18; spotify:album:5eKLb6aljErWJyIv7BgUlg; ODESZA; spotify:artist:21mKp7DqtSNHhCAU2ugvUw; 260063; 39; 13; spotify:track:6onDP5pnrrmbtju7VTNz55; 0.429; 0.515; 7; 1; -12.581; 0.116; 0.199; 0.862; 0.589; 0.0795; 119.928; 4
Panama; Panama; 2018-08-27; spotify:album:2nmcIAGpxUF7YW1MhmzKXT; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 247293; 62; 1; spotify:track:4RtexJZ1OyRkDNlqVUt8Zt; 0.73; 0.494; 10; 1; -6.402; 0.0565; 0.57; 0; 0.158; 0.561; 86.732; 4
Found You; Found You; 2017-04-04; spotify:album:573kBvCmNE0OMqdKFaik7Y; Kasbo; spotify:artist:1ikID9RZZMvkuBGDWrqajq; 196010; 60; 1; spotify:track:05IyD7K9Q4lgu8W4Xfi9Lx; 0.478; 0.634; 0; 1; -6.092; 0.0728; 0.395; 0.00889; 0.599; 0.121; 180.185; 4
The Little Things (feat. Angela McCluskey) - Kasbo Remix; Brighter Future (Deluxe Version); 2017-08-30; spotify:album:6punqpyqDTjScawBMFRwuY; Big Gigantic; spotify:artist:7o7mC95EDbJKTcPAAs8C3r; 183893; 60; 15; spotify:track:4KRkanYEoxAEBY5HDtYGU6; 0.49; 0.58; 10; 1; -5.677; 0.0427; 0.215; 2.25e-06; 0.0954; 0.207; 85.133; 4
Indian Summer - Kasbo Remix; Kindred Spirits (Remixes); 2017-11-17; spotify:album:6dJAqemnQqc33N9uEzV9vX; Jai Wolf; spotify:artist:24V5UY0nChKpnb1TBPJhCw; 256090; 56; 1; spotify:track:2hFD70XI1S5HeGxasMvgbY; 0.513; 0.639; 2; 1; -7.905; 0.0401; 0.0676; 0.671; 0.116; 0.144; 89.973; 4
The Voice Says (feat. Charlie Kim); Places We Don't Know; 2018-03-23; spotify:album:7v5PnPxKBVwKVQ6tytgUzG; Kasbo; spotify:artist:1ikID9RZZMvkuBGDWrqajq; 225206; 58; 12; spotify:track:05INdkUo3Fw9ojWbyuMOsR; 0.191; 0.563; 4; 1; -7.472; 0.0344; 0.565; 0.0061; 0.17; 0.0541; 146.287; 4
I Get You; I Get You; 2019-10-29; spotify:album:6C4LwRgUfaPVnbYgDHfsEC; Kasbo; spotify:artist:1ikID9RZZMvkuBGDWrqajq; 237837; 58; 1; spotify:track:6ClgdWhFNpAGAMFAjAbor1; 0.57; 0.786; 3; 1; -3.85; 0.0379; 0.251; 0.000415; 0.279; 0.179; 111.028; 4
Tennis Court; Pure Heroine; 2013-09-27; spotify:album:0rmhjUgoVa17LZuS8xWQ3v; Lorde; spotify:artist:163tK9Wjr9P9DmM0AVK7lm; 198907; 64; 1; spotify:track:74fpNVAJrKGQuqHETi4WSt; 0.764; 0.567; 0; 1; -8.585; 0.0609; 0.0126; 9.51e-05; 0.257; 0.428; 89.988; 4
400 Lux; Pure Heroine; 2013-09-27; spotify:album:0rmhjUgoVa17LZuS8xWQ3v; Lorde; spotify:artist:163tK9Wjr9P9DmM0AVK7lm; 234286; 57; 2; spotify:track:6rjtB7KSIiJ6v9vrACMlqF; 0.512; 0.474; 2; 1; -8.36; 0.0371; 0.0787; 0.00345; 0.134; 0.194; 183.991; 4
Green Light; Melodrama; 2017-11-10; spotify:album:4oCGmYsAQOWt2ACWTpNUU6; Lorde; spotify:artist:163tK9Wjr9P9DmM0AVK7lm; 234652; 59; 1; spotify:track:3I4QOvltiKcMu3xmnQjEct; 0.594; 0.721; 2; 1; -7.812; 0.0957; 0.0209; 8.55e-06; 0.0879; 0.253; 128.942; 4
The Louvre; Melodrama; 2017-11-10; spotify:album:4oCGmYsAQOWt2ACWTpNUU6; Lorde; spotify:artist:163tK9Wjr9P9DmM0AVK7lm; 271088; 59; 4; spotify:track:4YBDSEzVNQbvCvVIWNtruF; 0.664; 0.382; 0; 1; -9.977; 0.047; 0.239; 0.00763; 0.0943; 0.126; 123.214; 4
Sober; Melodrama; 2017-11-10; spotify:album:4oCGmYsAQOWt2ACWTpNUU6; Lorde; spotify:artist:163tK9Wjr9P9DmM0AVK7lm; 197235; 57; 2; spotify:track:0PXCdhnm9fRgrIgoMcteZa; 0.796; 0.467; 6; 1; -10.369; 0.181; 0.173; 0.00411; 0.126; 0.516; 107.901; 4
Sober II (Melodrama); Melodrama; 2017-11-10; spotify:album:4oCGmYsAQOWt2ACWTpNUU6; Lorde; spotify:artist:163tK9Wjr9P9DmM0AVK7lm; 178639; 55; 7; spotify:track:0dtMnnWhm2AXVxjJy5hUPe; 0.524; 0.312; 8; 0; -11.627; 0.0444; 0.166; 4.79e-06; 0.073; 0.101; 112.948; 4
Flicker (Kanye West Rework); Flicker (Kanye West Rework) [From The Hunger Games: Mockingjay Part 1]; 2014-11-11; spotify:album:112eEMM7VwHVEknE4hHjjY; Lorde; spotify:artist:163tK9Wjr9P9DmM0AVK7lm; 252773; 51; 1; spotify:track:0A8cJT245zXmWhcQWbtmw3; 0.498; 0.358; 6; 1; -10.23; 0.0375; 0.298; 0; 0.168; 0.126; 94.535; 4
Test & Recognise - Flume Re-work; Test & Recognise (Remixes); 2014-08-15; spotify:album:0URh8WFEyz3BUf0ipNPfAj; Seekae; spotify:artist:4lCsf6uYTVnWSKm99eKkdY; 303660; 2; 2; spotify:track:7qNWSAnjf9fhoeCNNAIjGo; 0.544; 0.579; 8; 1; -8.52; 0.0712; 0.192; 1.43e-05; 0.117; 0.294; 109.769; 4
Operate - Illenium Remix; Operate (Illenium Remix); 2015-07-06; spotify:album:3tjPnqMFGgUVnGx3kyabt0; Kill Paris; spotify:artist:6BNaPZdAIZAJnbgJRiZz2w; 264945; 46; 1; spotify:track:485MkQBLrOyThyLmtWTdX5; 0.54; 0.705; 8; 1; -4.046; 0.053; 0.0618; 0.000849; 0.111; 0.131; 91.94; 4
Let Go; Let Go; 2016-04-14; spotify:album:1MGkdnByMIGI1ZXcAf4Wze; Ark Patrol; spotify:artist:3zaxUd86U92CdZkNa6NUo9; 248056; 63; 1; spotify:track:3kdlVcMVsSkbsUy8eQcBjI; 0.47; 0.436; 0; 1; -10.228; 0.0351; 0.67; 0.263; 0.294; 0.0389; 81.972; 3
Hex; Hex EP; 2016-03-10; spotify:album:776y1DPRdbQ3u6vRPDmVqy; Ark Patrol; spotify:artist:3zaxUd86U92CdZkNa6NUo9; 215816; 50; 2; spotify:track:4mVuSS9uHM54WmaMR0duKX; 0.539; 0.681; 10; 0; -6.476; 0.0324; 0.00437; 0.727; 0.105; 0.123; 98.043; 4
Thrive; Snow Ghosts EP; 2015-08-14; spotify:album:4SC9U9ikiNxQlq7YssowJu; Yoe Mase; spotify:artist:4IuWSIEfIed8aZb49YA4Cj; 283570; 0; 3; spotify:track:63M34OCQqfthUml3iy493e; 0.467; 0.614; 3; 1; -12.061; 0.0728; 0.165; 0.724; 0.0578; 0.214; 120.944; 4
Summer Light; Summer Light; 2018-01-26; spotify:album:5SGPTxESTF1ICrVm195sA4; Tample; spotify:artist:0PL4oBFPdmDGLXFPaBpYcJ; 297030; 0; 3; spotify:track:66sybcbE2BSXeRBO4eHiAM; 0.576; 0.895; 0; 1; -5.711; 0.0351; 0.0176; 0.222; 0.246; 0.326; 128.036; 4
Off Limits - Ark Patrol Remix; Someone’s EP II X; 2019-11-15; spotify:album:6tUqkoCwuE4NffYRmMPVNR; BAYNK; spotify:artist:28yVvEvA2lT3K5RNIhV1Dj; 234750; 33; 5; spotify:track:3IjQE8dOatulSLl4IxQNQZ; 0.597; 0.544; 3; 0; -9.77; 0.326; 0.0251; 5.21e-05; 0.117; 0.595; 160.021; 4
Pretty Thoughts - FKJ Remix; Urban Flora (Remixes); 2015-09-04; spotify:album:4WvlSVKXAHEsaXyUq3FIF3; Alina Baraz; spotify:artist:6hfwwpXqZPRC9CsKI7qtv1; 276436; 43; 1; spotify:track:69zaTg1BjjH3JjDNWinPmA; 0.797; 0.505; 7; 0; -9.029; 0.0828; 0.112; 0.000622; 0.108; 0.505; 141.001; 4
Tongue; Tongue EP (feat. Holly Walker); 2013-06-10; spotify:album:4dKPxlyACwA9N3BBYTDjm2; Maribou State; spotify:artist:7zrkALJ9ayRjzysp4QYoEg; 304825; 64; 1; spotify:track:78iVPIyFgGjQ0g0TmDWYtQ; 0.569; 0.521; 10; 0; -10.183; 0.0839; 0.514; 0.00469; 0.0962; 0.143; 115.055; 4
Fantasy - Felix Jaehn Remix; Urban Flora (Remixes); 2015-09-04; spotify:album:4WvlSVKXAHEsaXyUq3FIF3; Alina Baraz; spotify:artist:6hfwwpXqZPRC9CsKI7qtv1; 194640; 48; 2; spotify:track:68qzmS62XAAmCIzCw01vg4; 0.638; 0.781; 4; 0; -6.848; 0.0285; 0.0118; 0.00953; 0.349; 0.25; 122.985; 4
Make You Feel - Ark Patrol Remix; Urban Flora (Remixes); 2015-09-04; spotify:album:4WvlSVKXAHEsaXyUq3FIF3; Alina Baraz; spotify:artist:6hfwwpXqZPRC9CsKI7qtv1; 252765; 29; 9; spotify:track:279l3n6mElAOr915ryxHFa; 0.527; 0.575; 8; 0; -7.581; 0.0452; 0.611; 0.00712; 0.18; 0.328; 93.989; 4
Nervous Tics (feat. Holly Walker); Kingdoms In Colour; 2018-09-07; spotify:album:70FGsJuLXPQHYdKmEZZFq9; Maribou State; spotify:artist:7zrkALJ9ayRjzysp4QYoEg; 254020; 61; 4; spotify:track:2oJ8Il24SIiDCJv39RYzPp; 0.811; 0.615; 0; 0; -9.41; 0.0446; 0.761; 0.578; 0.0974; 0.743; 125.99; 4
Midas; Portraits; 2015-06-01; spotify:album:4nNZ5UJCzhlfJbip0SDLI1; Maribou State; spotify:artist:7zrkALJ9ayRjzysp4QYoEg; 218357; 65; 8; spotify:track:6VNooTY5w9A9wg1YUsEbKB; 0.697; 0.578; 9; 0; -5.213; 0.095; 0.393; 0.379; 0.106; 0.3; 114.995; 4
Steal; Portraits; 2015-06-01; spotify:album:4nNZ5UJCzhlfJbip0SDLI1; Maribou State; spotify:artist:7zrkALJ9ayRjzysp4QYoEg; 219945; 64; 4; spotify:track:0pAiyIHt9DyHOjWgF41kp6; 0.729; 0.456; 6; 0; -6.795; 0.0528; 0.62; 0.000133; 0.0919; 0.221; 110.999; 4
Redeye; Redeye; 2020-07-17; spotify:album:37e4Mc3W0slkryJJ9dmfrW; Galimatias; spotify:artist:0tOrKkXIn3VYyVHFEPG6Xd; 171789; 47; 1; spotify:track:7reoH0fuiNVwvfaSVokewU; 0.685; 0.553; 11; 1; -8.114; 0.0803; 0.737; 0; 0.125; 0.243; 95.057; 4
Ocean Floor Kisses; Ocean Floor Kisses; 2014-08-12; spotify:album:1hrN1cESv3poG39xumxOvy; Galimatias; spotify:artist:0tOrKkXIn3VYyVHFEPG6Xd; 214909; 43; 1; spotify:track:1hgVBq83CWNGuNLmkSGO2C; 0.866; 0.622; 5; 1; -7.517; 0.106; 0.645; 0.352; 0.128; 0.394; 109.988; 4
Drift; Drift; 2015-01-21; spotify:album:2doF8AjfhRgxzyqn9aOx9w; Galimatias; spotify:artist:0tOrKkXIn3VYyVHFEPG6Xd; 223448; 50; 1; spotify:track:2irqrKVmSpdKCyDmMW0OE3; 0.479; 0.348; 9; 0; -9.708; 0.029; 0.55; 0.0025; 0.104; 0.147; 86.374; 4
Pretty Thoughts; Drift; 2015-01-21; spotify:album:2doF8AjfhRgxzyqn9aOx9w; Galimatias; spotify:artist:0tOrKkXIn3VYyVHFEPG6Xd; 211801; 54; 2; spotify:track:1w0xrKoe3aJlkLf6SDq9CN; 0.409; 0.485; 9; 1; -8.774; 0.102; 0.178; 2.22e-06; 0.193; 0.119; 59.05; 4
